Record_ID,Date,City_ID,Trend_ID,Season_ID,Eco_ID,Petrol_Price_INR,Diesel_Price_INR,Tax_Percentage,Dealer_Commission,Transportation_Cost,Population_Millions,Vehicle_Density,Demand_Index,Supply_Index,Price_Change_Percent
240,2023-08-28,172,1,4,240,85.88,79.88,26.64,3.76,2.88,21.22,573.3,120.88,97.7,-1.7
241,2023-08-29,34,3,3,241,103.15,96.75,44.64,5.98,0.68,21.48,674.87,127.04,123.35,1.01
242,2023-08-30,173,2,1,242,96.87,90.28,42.65,3.64,1.21,8.74,425.67,61.07,75.43,2.15
243,2023-08-31,174,3,1,243,93.96,79.67,33.18,3.55,2.83,10.82,817.53,76.26,134.52,1.44
244,2023-09-01,175,2,3,244,111.01,99.18,20.87,3.18,3.25,6.92,221.03,100.36,71.07,-3.23
245,2023-09-02,176,2,2,245,107.4,95.85,24.21,3.95,0.72,15.7,573.7,123.64,135.84,3.9
246,2023-09-03,177,2,1,246,110.73,100.18,41.35,4.92,0.57,9.67,404.47,84.73,108.4,1.14
247,2023-09-04,178,3,1,247,99.85,91.92,43.27,2.19,1.59,23.22,109.73,70.43,133.77,3.64
248,2023-09-05,159,1,1,248,88.93,77.72,24.03,5.34,2.76,9.09,522.5,93.72,91.69,1.18
249,2023-09-06,55,2,3,249,105.89,96.79,38.36,5.67,2.29,17.09,459.88,92.43,82.13,-0.96
250,2023-09-07,50,1,4,250,91.18,84.73,35.58,5.12,0.53,16.83,262.03,137.3,119.76,-4.15
251,2023-09-08,140,1,2,251,98.24,86.34,27.58,5.66,1.03,12.6,442.01,143.38,86.3,-1.97
252,2023-09-09,75,1,2,252,86.95,80.65,30.9,2.38,3.13,1.02,251.03,66.88,145.28,-3.09
253,2023-09-10,153,1,1,253,109.76,102.85,36.93,3.8,1.54,7.68,496.92,77.95,124.05,4.62
254,2023-09-11,61,2,3,254,88.78,75.6,22.53,2.28,0.91,17.81,480.68,128.6,92.95,-1.0
255,2023-09-12,156,3,1,255,112.09,100.49,24.73,5.35,0.68,10.56,652.52,74.5,67.35,4.05
256,2023-09-13,17,1,3,256,110.93,99.62,20.83,5.81,3.48,2.2,348.35,76.46,105.65,-1.69
257,2023-09-14,156,3,1,257,98.94,89.76,42.56,3.19,2.15,22.5,278.47,117.66,109.57,-3.76
258,2023-09-15,67,3,1,258,107.33,98.37,34.35,4.14,2.26,14.85,743.1,101.08,146.87,3.1
259,2023-09-16,179,2,4,259,103.58,91.68,33.09,3.19,0.71,2.52,807.31,120.36,124.37,-0.31
260,2023-09-17,180,1,4,260,109.09,96.69,37.66,3.52,2.21,1.63,146.19,57.26,75.37,3.51
261,2023-09-18,103,3,4,261,97.95,87.85,44.71,3.91,2.76,2.84,570.24,100.42,76.19,0.67
262,2023-09-19,11,1,3,262,108.57,93.88,24.31,5.16,0.93,24.97,532.02,117.28,108.01,-4.0
263,2023-09-20,80,2,2,263,98.87,84.32,23.33,2.59,3.66,7.41,494.25,97.44,61.93,-4.68
264,2023-09-21,178,3,1,264,113.23,104.1,27.37,2.63,3.24,17.72,120.5,62.78,119.55,-3.41
265,2023-09-22,137,3,3,265,99.59,86.38,42.6,2.81,3.31,4.6,588.36,63.39,57.92,-1.79
266,2023-09-23,115,1,3,266,98.88,88.45,30.29,2.21,2.38,6.88,674.64,108.8,107.33,-0.91
267,2023-09-24,85,1,4,267,108.55,98.43,39.84,4.57,1.67,0.67,838.74,64.4,148.24,3.65
268,2023-09-25,125,2,4,268,109.65,104.1,25.07,2.76,2.74,21.48,798.88,80.38,137.29,3.79
269,2023-09-26,168,3,3,269,101.63,90.89,32.34,3.75,1.29,24.8,294.17,94.12,134.43,-0.44
270,2023-09-27,181,3,1,270,90.39,76.39,23.19,4.74,0.98,9.76,939.1,109.33,124.99,1.56
271,2023-09-28,150,1,1,271,99.03,86.23,30.32,3.8,2.38,5.71,172.58,76.53,142.88,-3.7
272,2023-09-29,147,2,4,272,114.04,101.18,26.56,5.62,2.18,4.5,595.58,90.52,142.99,4.52
273,2023-09-30,182,3,1,273,107.59,100.99,33.74,5.08,1.03,6.9,300.36,86.78,66.22,-1.62
274,2023-10-01,168,1,3,274,109.33,100.75,39.51,3.09,2.36,9.89,713.79,59.71,72.85,1.48
275,2023-10-02,41,1,2,275,85.98,78.65,43.46,2.52,2.41,18.2,832.02,130.38,142.43,0.53
276,2023-10-03,52,3,4,276,99.04,90.88,27.1,5.58,3.55,17.89,832.27,124.24,77.47,2.66
277,2023-10-04,183,3,4,277,104.4,93.6,38.58,3.59,3.16,13.09,340.4,128.41,87.97,4.92
278,2023-10-05,22,1,2,278,109.9,101.25,42.14,3.53,1.26,10.19,467.68,64.73,54.16,-0.65
279,2023-10-06,184,1,2,279,86.48,75.87,23.12,5.24,3.36,13.01,425.45,101.75,139.93,-2.03
280,2023-10-07,185,3,4,280,110.57,101.19,34.65,2.04,3.89,14.3,182.05,83.03,57.22,-3.99
281,2023-10-08,186,2,4,281,101.45,93.59,35.3,3.8,3.01,15.56,819.43,84.85,102.97,2.92
282,2023-10-09,187,2,1,282,90.92,84.97,26.81,4.86,3.25,16.47,411.97,56.58,71.96,-1.88
283,2023-10-10,188,1,4,283,94.52,80.6,20.56,5.39,1.43,16.31,477.75,144.58,52.75,-0.56
284,2023-10-11,189,3,4,284,93.46,88.34,26.42,5.54,3.97,5.65,711.78,143.97,78.99,4.57
285,2023-10-12,139,1,2,285,100.93,95.91,34.62,3.86,1.12,12.29,664.42,90.83,116.4,4.47
286,2023-10-13,102,2,1,286,86.55,73.28,24.91,5.39,3.13,8.73,853.01,135.44,58.92,1.94
287,2023-10-14,190,3,2,287,89.76,74.79,27.18,2.14,1.88,15.08,496.4,83.01,135.13,-3.96
288,2023-10-15,191,3,1,288,109.38,97.11,37.7,3.22,1.75,12.71,899.97,105.94,119.18,-0.51
289,2023-10-16,192,2,2,289,88.98,83.83,29.96,2.04,1.5,5.4,989.55,124.46,55.84,4.09
290,2023-10-17,90,2,4,290,92.0,84.73,21.64,2.66,2.04,17.16,417.42,102.31,90.38,0.04
291,2023-10-18,193,3,4,291,98.6,83.88,29.98,4.9,3.27,0.98,247.4,66.38,130.87,4.84
292,2023-10-19,96,1,2,292,100.51,87.43,44.99,2.02,3.79,8.18,250.96,87.9,143.2,-3.11
293,2023-10-20,130,2,4,293,107.91,97.24,26.53,4.09,1.96,19.72,448.18,125.95,112.89,0.98
294,2023-10-21,194,1,3,294,98.42,91.05,26.63,3.66,2.78,19.29,472.06,128.09,118.11,-3.11
295,2023-10-22,27,1,4,295,108.7,103.55,24.25,2.49,3.26,23.77,965.99,83.79,137.67,2.96
296,2023-10-23,67,2,1,296,103.55,98.34,26.79,4.74,0.85,14.88,870.73,104.05,95.45,4.18
297,2023-10-24,39,2,3,297,88.39,77.27,34.37,4.77,3.86,12.24,977.06,70.71,120.73,-4.38
298,2023-10-25,195,1,4,298,89.69,84.47,44.12,4.91,1.24,16.84,618.65,75.11,107.77,-0.73
299,2023-10-26,178,2,2,299,98.11,83.17,35.19,5.06,3.7,21.2,133.03,64.48,119.5,-4.62
300,2023-10-27,196,2,4,300,96.91,90.07,30.25,3.26,3.95,15.19,403.39,93.79,138.24,-4.31
301,2023-10-28,197,3,1,301,107.31,95.2,29.74,5.98,0.85,18.73,874.43,121.99,128.99,-1.32
302,2023-10-29,170,1,2,302,102.42,95.87,20.61,2.29,3.62,8.18,583.63,137.92,62.74,0.83
303,2023-10-30,174,3,4,303,96.64,86.24,20.06,4.59,2.74,8.51,658.27,104.47,143.2,3.52
304,2023-10-31,194,1,2,304,90.12,84.32,39.93,5.88,3.36,2.23,655.18,115.2,55.0,4.47
305,2023-11-01,198,3,3,305,91.81,79.14,32.25,2.9,0.88,7.1,976.38,76.68,125.67,-2.31
306,2023-11-02,40,3,2,306,102.27,91.42,20.83,3.11,3.42,12.53,580.93,70.21,78.54,-2.76
307,2023-11-03,199,3,4,307,97.7,91.84,27.15,4.3,2.69,16.77,730.12,89.57,127.99,-3.42
308,2023-11-04,200,3,1,308,100.45,86.96,28.92,5.13,2.29,13.92,187.5,105.89,51.47,-4.8
309,2023-11-05,201,2,4,309,90.12,79.65,39.58,3.32,2.46,18.13,501.85,53.36,72.06,0.35
310,2023-11-06,19,1,1,310,104.89,90.67,30.86,5.35,3.11,11.62,901.79,59.21,57.99,0.31
311,2023-11-07,202,1,4,311,110.58,96.41,39.73,2.96,1.54,13.07,748.32,113.08,125.25,-4.15
312,2023-11-08,17,2,2,312,92.74,78.53,35.84,5.5,3.8,11.96,524.7,69.93,69.4,-4.83
313,2023-11-09,31,1,2,313,99.75,93.97,20.83,3.01,1.58,15.24,761.55,95.34,142.76,-1.18
314,2023-11-10,151,3,3,314,114.27,108.06,44.22,4.47,3.57,8.81,212.55,143.65,91.1,-4.21
315,2023-11-11,163,2,2,315,95.0,80.12,24.54,3.43,0.54,15.53,824.34,136.26,121.93,-4.44
316,2023-11-12,32,3,4,316,102.85,92.98,26.89,3.29,3.71,10.46,824.81,56.37,132.49,-0.06
317,2023-11-13,20,3,4,317,87.71,80.32,40.23,3.42,3.48,15.18,802.25,55.87,145.31,3.12
318,2023-11-14,91,1,4,318,103.18,90.48,24.75,4.0,0.93,8.9,593.29,64.52,96.17,1.69
319,2023-11-15,203,1,3,319,87.69,80.05,30.03,5.38,3.08,4.49,132.97,61.64,117.11,-3.46
320,2023-11-16,204,1,1,320,113.78,101.5,41.62,5.04,1.81,5.28,829.33,75.38,86.43,1.61
321,2023-11-17,205,2,1,321,106.47,93.1,35.93,3.8,2.18,4.05,145.87,87.21,78.35,-1.49
322,2023-11-18,206,1,2,322,108.64,95.8,27.55,3.13,0.74,4.39,967.78,58.29,118.68,-4.14
323,2023-11-19,207,1,4,323,106.12,98.38,36.1,5.42,1.24,15.68,678.71,96.05,90.42,-1.3
324,2023-11-20,26,3,4,324,102.69,93.68,40.32,5.48,3.84,22.02,114.46,102.98,107.24,3.66
325,2023-11-21,195,3,3,325,98.5,89.36,30.1,3.81,1.96,22.1,195.81,116.16,69.86,-2.96
326,2023-11-22,208,1,4,326,110.75,100.84,34.29,4.78,0.59,18.36,668.92,90.63,121.47,-0.08
327,2023-11-23,209,3,1,327,113.71,107.03,44.7,3.48,2.3,13.82,998.01,79.59,146.94,-1.5
328,2023-11-24,152,3,3,328,99.97,90.45,44.11,2.6,3.98,11.84,180.63,114.32,103.78,3.0
329,2023-11-25,210,3,1,329,112.95,102.84,32.73,3.29,1.66,3.61,161.01,141.12,102.0,0.99
330,2023-11-26,211,3,3,330,102.5,92.18,22.4,4.73,0.99,5.37,708.98,89.65,135.43,-0.9
331,2023-11-27,141,1,3,331,101.15,87.95,37.52,5.08,2.75,23.55,659.0,79.34,65.16,-0.65
332,2023-11-28,56,3,3,332,98.63,88.46,26.72,5.41,3.72,8.35,881.68,121.77,89.35,4.04
333,2023-11-29,140,2,4,333,91.28,83.97,36.74,2.07,3.51,14.93,876.23,137.73,67.37,-2.48
334,2023-11-30,212,3,4,334,85.11,73.48,28.79,3.95,2.8,15.61,668.53,145.98,104.64,-4.17
335,2023-12-01,123,3,1,335,92.25,79.27,37.97,3.1,1.14,5.83,369.9,72.01,111.64,3.53
336,2023-12-02,139,3,1,336,100.29,92.1,29.18,4.74,3.25,19.1,721.92,80.28,141.39,-0.23
337,2023-12-03,2,1,1,337,96.4,84.95,43.53,2.98,3.38,2.86,265.84,140.59,133.09,-4.52
338,2023-12-04,213,3,4,338,98.45,91.99,23.42,4.27,3.47,7.09,192.15,77.0,114.65,4.05
339,2023-12-05,214,1,4,339,114.42,106.0,21.71,4.85,1.91,14.15,724.88,84.56,127.47,1.28
340,2023-12-06,40,1,3,340,95.51,81.42,39.53,5.08,1.93,12.4,481.88,113.95,112.87,-2.48
341,2023-12-07,160,3,3,341,98.57,84.45,30.03,3.08,1.04,18.46,777.49,106.81,107.09,1.98
342,2023-12-08,185,1,2,342,89.01,78.25,31.64,2.35,3.2,23.99,170.38,137.79,54.77,-2.32
343,2023-12-09,215,2,3,343,86.44,74.42,43.35,2.87,3.08,6.55,992.53,111.18,52.44,-1.1
344,2023-12-10,5,2,3,344,108.26,94.72,34.75,4.4,0.85,1.36,562.98,98.89,135.22,-1.47
345,2023-12-11,88,3,3,345,102.12,87.53,36.5,2.16,0.57,8.59,903.09,57.39,78.19,2.46
346,2023-12-12,51,1,1,346,107.82,97.92,20.49,2.64,3.83,20.68,532.9,147.5,85.09,-3.94
347,2023-12-13,121,1,4,347,89.5,78.88,36.76,5.98,0.56,18.57,321.25,92.23,94.94,-2.18
348,2023-12-14,133,1,3,348,102.15,93.0,29.71,3.53,2.7,13.08,389.59,107.26,54.24,4.01
349,2023-12-15,216,3,4,349,92.61,86.89,31.51,3.99,2.09,11.56,908.09,100.2,146.16,3.84
350,2023-12-16,119,1,4,350,91.84,82.61,40.2,2.04,3.22,9.81,730.6,123.8,60.3,4.71
351,2023-12-17,217,2,1,351,85.35,72.44,33.09,4.37,0.81,5.72,272.32,114.65,146.82,-4.73
352,2023-12-18,175,2,1,352,88.91,75.86,44.67,3.3,2.89,8.86,415.86,84.27,120.79,-3.85
353,2023-12-19,218,3,1,353,94.28,80.35,39.92,4.12,2.65,5.23,129.56,102.0,144.31,4.68
354,2023-12-20,74,1,2,354,88.51,82.99,38.21,4.1,3.49,2.1,677.42,132.6,55.23,-2.11
355,2023-12-21,41,3,3,355,114.58,104.3,34.72,5.87,2.31,22.26,435.33,113.35,94.74,2.27
356,2023-12-22,39,2,2,356,94.26,88.18,30.31,3.07,3.05,6.47,149.24,145.46,145.27,4.47
357,2023-12-23,152,1,1,357,88.91,81.9,21.32,4.28,2.03,2.88,842.13,125.39,114.64,3.29
358,2023-12-24,60,2,2,358,90.97,76.97,20.46,3.53,3.94,12.77,489.03,98.52,104.68,-1.15
359,2023-12-25,59,1,2,359,102.63,92.66,21.17,3.69,2.46,6.64,772.6,130.7,117.16,1.18
360,2023-12-26,48,2,1,360,86.92,74.34,43.97,2.22,3.14,10.39,640.54,94.22,68.63,-0.77
361,2023-12-27,29,3,3,361,110.87,105.23,28.08,4.75,0.83,24.1,523.2,71.32,124.59,-1.9
362,2023-12-28,72,3,2,362,113.84,104.68,37.52,2.78,2.12,5.08,194.1,112.97,77.57,2.43
363,2023-12-29,219,3,2,363,92.4,80.66,34.86,3.87,0.73,8.06,666.51,85.39,78.17,4.81
364,2023-12-30,220,1,1,364,98.5,92.17,34.29,3.74,0.93,13.08,601.0,52.49,109.74,-0.48
365,2023-12-31,66,1,1,365,85.66,77.41,34.48,3.87,2.27,10.92,989.41,71.41,52.11,0.52
366,2024-01-01,112,3,3,366,104.22,98.58,27.56,3.5,1.73,2.92,624.45,66.71,55.4,-0.65
367,2024-01-02,115,2,2,367,97.42,85.9,42.16,2.97,2.11,18.75,588.12,129.49,51.59,4.76
368,2024-01-03,184,1,3,368,93.1,78.39,42.98,3.79,2.24,12.02,946.81,122.67,126.68,2.26
369,2024-01-04,221,3,2,369,91.21,77.93,36.11,2.18,1.06,6.84,531.53,111.45,52.69,0.03
370,2024-01-05,222,3,1,370,104.62,89.87,41.6,2.97,1.78,19.37,278.37,143.43,59.57,2.61
371,2024-01-06,85,1,2,371,97.49,84.03,21.5,5.14,3.51,9.87,453.7,67.81,110.66,-3.51
372,2024-01-07,11,3,3,372,90.39,76.84,22.51,5.37,3.5,8.3,361.74,66.32,97.49,-4.67
373,2024-01-08,182,2,1,373,105.67,94.9,33.98,4.86,2.22,18.95,556.61,140.91,86.6,0.1
374,2024-01-09,184,3,1,374,101.95,91.77,41.16,4.53,3.12,3.21,894.57,114.69,85.56,1.93
375,2024-01-10,169,2,4,375,110.76,101.7,27.89,5.25,3.14,22.76,107.3,105.76,135.95,-3.96
376,2024-01-11,30,2,4,376,88.52,75.34,33.7,2.51,0.65,1.65,575.89,123.99,57.79,-2.37
377,2024-01-12,136,3,4,377,108.57,101.75,20.25,4.1,2.64,3.93,612.96,78.17,142.61,4.82
378,2024-01-13,118,1,3,378,105.21,99.64,44.67,2.47,3.32,6.19,353.46,109.49,73.57,-3.24
379,2024-01-14,190,3,1,379,88.45,73.97,39.17,5.11,2.58,17.05,585.37,92.69,98.77,-3.39
380,2024-01-15,223,3,2,380,105.84,100.81,29.04,4.08,2.4,17.33,905.12,80.7,145.7,-1.23
381,2024-01-16,141,1,1,381,98.25,83.48,44.58,5.24,2.36,24.88,877.46,137.63,113.88,4.99
382,2024-01-17,96,3,1,382,113.35,101.06,22.31,5.2,2.28,13.9,278.72,66.07,75.13,-1.9
383,2024-01-18,191,2,4,383,89.25,80.96,31.6,3.86,3.22,20.8,569.96,51.79,148.24,-2.96
384,2024-01-19,224,2,1,384,104.29,92.31,21.47,3.99,2.75,11.57,758.36,85.91,131.45,-3.23
385,2024-01-20,225,2,3,385,96.46,83.28,28.37,2.11,1.25,16.24,956.61,69.84,81.41,2.94
386,2024-01-21,226,2,1,386,113.7,106.25,25.48,4.09,2.02,1.99,775.71,131.1,109.92,3.36
387,2024-01-22,209,3,3,387,94.9,82.19,27.91,4.71,2.35,20.64,694.97,62.66,105.62,2.15
388,2024-01-23,227,2,1,388,113.87,100.82,43.69,2.93,1.97,16.46,319.9,143.75,111.66,3.82
389,2024-01-24,28,2,1,389,112.04,104.55,30.68,5.95,1.33,15.91,556.25,66.75,62.24,4.03
390,2024-01-25,51,1,3,390,93.11,87.69,28.12,5.9,0.94,5.9,457.43,138.93,114.55,2.92
391,2024-01-26,223,2,4,391,109.11,102.07,36.02,3.13,0.91,10.42,463.39,66.84,71.41,1.48
392,2024-01-27,228,1,2,392,114.87,107.86,37.08,4.85,1.54,6.11,326.89,54.79,81.93,2.71
393,2024-01-28,133,2,4,393,92.58,86.93,44.59,2.12,1.91,17.76,400.62,98.78,104.54,4.59
394,2024-01-29,10,1,1,394,98.1,85.84,33.65,4.66,2.89,24.89,769.77,85.64,71.3,2.15
395,2024-01-30,84,3,4,395,100.61,91.81,38.81,4.5,3.95,5.23,458.4,109.78,139.22,2.4
396,2024-01-31,220,2,3,396,93.85,80.0,29.55,5.29,3.64,3.54,156.79,114.07,91.76,-1.58
397,2024-02-01,200,2,2,397,85.46,77.94,24.28,3.22,3.35,8.77,144.68,143.44,66.55,-0.2
398,2024-02-02,77,3,2,398,91.6,82.07,30.75,5.51,3.35,12.87,282.2,145.27,56.08,4.62
399,2024-02-03,44,1,4,399,93.46,82.07,30.47,5.43,2.59,17.71,301.82,99.5,128.14,3.87
400,2024-02-04,83,2,3,400,98.31,84.53,30.52,4.68,1.38,12.66,947.4,70.87,132.83,-3.5
401,2024-02-05,157,3,1,401,90.13,79.89,37.39,3.89,2.15,24.64,621.99,74.73,58.0,-4.05
402,2024-02-06,98,1,1,402,111.2,102.46,30.15,4.47,1.0,18.64,819.58,59.97,104.26,-0.46
403,2024-02-07,29,1,1,403,106.15,92.48,43.85,4.92,2.48,5.08,187.24,77.99,115.33,-3.23
404,2024-02-08,64,3,1,404,87.56,79.45,44.57,5.9,0.58,7.7,209.8,141.14,140.83,4.61
405,2024-02-09,229,2,4,405,104.5,98.71,33.08,2.49,1.16,20.17,166.0,86.46,54.83,2.54
406,2024-02-10,230,3,4,406,104.61,95.16,33.96,3.25,2.99,22.02,669.43,112.95,84.75,3.39
407,2024-02-11,188,3,2,407,113.69,100.84,30.19,5.12,1.47,13.51,620.94,148.12,61.94,1.57
408,2024-02-12,153,1,2,408,85.09,79.78,28.89,3.64,1.97,11.54,446.33,60.67,92.86,2.9
409,2024-02-13,153,2,2,409,92.44,81.58,44.63,4.69,3.41,4.24,169.55,127.54,87.22,-2.74
410,2024-02-14,212,2,2,410,112.83,101.89,21.02,2.53,0.66,6.53,491.02,119.97,109.53,4.87
411,2024-02-15,231,1,2,411,112.96,98.68,30.25,4.84,0.58,17.74,450.9,131.9,117.51,0.91
412,2024-02-16,232,3,2,412,106.62,98.75,23.78,4.7,1.3,1.7,189.42,63.72,146.45,-1.61
413,2024-02-17,88,2,3,413,107.97,100.18,38.16,4.34,2.9,15.33,416.91,100.18,66.29,4.87
414,2024-02-18,233,2,1,414,87.74,78.34,24.86,5.06,1.33,6.05,853.66,113.2,129.92,-4.79
415,2024-02-19,234,2,3,415,100.42,91.85,42.12,5.52,3.52,5.94,906.12,126.01,134.6,1.9
416,2024-02-20,95,3,2,416,91.95,79.58,29.36,5.32,1.73,10.81,324.72,121.26,106.51,3.28
417,2024-02-21,215,2,4,417,90.44,79.02,42.93,2.51,1.49,11.58,356.31,107.1,128.78,-4.13
418,2024-02-22,107,3,4,418,109.31,96.72,44.66,4.98,1.32,16.4,356.83,96.92,84.96,3.12
419,2024-02-23,9,3,2,419,89.05,75.85,39.28,3.8,2.51,4.17,663.71,144.17,53.46,2.05
420,2024-02-24,235,2,2,420,99.06,84.83,35.58,3.34,3.5,8.92,436.78,68.18,65.07,-1.99
421,2024-02-25,236,1,4,421,113.16,103.85,23.75,5.52,1.92,4.46,702.88,70.43,66.74,-3.85
422,2024-02-26,87,2,4,422,90.57,75.73,43.33,4.24,1.38,13.49,106.27,61.11,137.54,2.74
423,2024-02-27,237,3,4,423,114.34,107.18,39.42,4.0,1.97,5.21,654.94,61.27,145.79,4.21
424,2024-02-28,215,3,3,424,114.83,102.68,27.2,5.14,3.67,22.06,446.54,137.35,90.26,-0.7
425,2024-02-29,238,1,1,425,101.67,91.33,31.71,4.21,1.67,1.88,664.64,110.65,115.63,0.72
426,2024-03-01,53,3,1,426,90.1,76.94,21.69,5.43,2.8,14.39,924.29,143.51,80.33,-0.99
427,2024-03-02,151,2,3,427,94.48,84.72,36.48,2.41,1.65,17.82,966.16,138.69,94.56,2.62
428,2024-03-03,239,2,3,428,97.73,84.9,23.13,5.1,2.86,22.48,595.77,80.05,112.07,3.61
429,2024-03-04,99,3,3,429,94.28,79.98,36.29,2.66,3.58,6.52,259.11,114.13,135.62,1.11
430,2024-03-05,125,3,2,430,93.42,81.1,36.79,2.9,2.59,17.11,933.72,87.94,92.68,-0.13
431,2024-03-06,191,1,2,431,114.17,101.41,28.12,2.72,3.82,17.89,532.37,137.62,119.9,2.08
432,2024-03-07,212,1,4,432,89.6,83.93,43.72,2.95,2.61,14.59,425.06,123.43,74.87,-0.75
433,2024-03-08,240,3,2,433,107.0,99.95,39.47,4.93,3.91,21.35,228.5,62.35,82.86,1.17
434,2024-03-09,203,2,1,434,85.01,70.27,32.42,4.62,3.03,11.7,922.33,75.33,71.95,0.14
435,2024-03-10,27,2,2,435,102.89,90.95,42.96,2.92,2.78,18.01,969.05,115.76,136.5,-3.22
436,2024-03-11,43,1,3,436,112.48,101.86,41.4,3.08,3.4,5.01,967.2,74.61,61.85,-1.03
437,2024-03-12,241,2,3,437,93.64,84.97,37.31,2.4,0.54,24.26,517.43,103.4,127.0,-2.4
438,2024-03-13,242,1,3,438,90.57,85.12,23.82,3.66,1.4,15.57,866.76,74.43,113.19,-2.22
439,2024-03-14,222,1,2,439,104.55,95.86,32.43,3.51,1.26,18.5,732.37,118.25,115.0,-4.86
440,2024-03-15,187,1,4,440,106.38,96.39,41.61,2.58,0.89,7.87,521.38,57.5,137.69,3.27
441,2024-03-16,79,2,1,441,105.64,98.53,35.22,5.34,3.78,10.91,846.7,122.12,103.08,-4.72
442,2024-03-17,133,3,4,442,94.58,87.85,33.64,5.41,0.96,4.83,522.87,83.7,57.58,2.67
443,2024-03-18,44,3,2,443,92.57,82.48,43.88,2.44,1.42,23.79,808.13,95.35,143.11,-3.31
444,2024-03-19,36,3,4,444,113.68,102.82,20.41,3.07,1.67,22.69,958.32,98.36,83.74,4.34
445,2024-03-20,110,3,1,445,112.7,105.3,20.3,4.94,2.69,4.21,696.31,69.44,52.98,3.05
446,2024-03-21,171,2,2,446,98.72,87.85,42.32,5.48,3.19,6.51,941.46,144.22,103.32,-3.84
447,2024-03-22,216,2,3,447,110.39,96.38,20.96,2.29,2.62,13.53,580.68,50.02,85.84,3.04
448,2024-03-23,206,3,1,448,98.57,88.84,28.31,5.61,3.12,3.42,305.09,87.27,141.18,-1.42
449,2024-03-24,243,2,2,449,97.73,84.16,43.1,2.25,1.91,14.82,608.05,62.85,101.07,4.14
450,2024-03-25,104,2,4,450,89.7,75.43,37.28,4.54,3.99,7.01,591.87,85.99,55.34,0.09
451,2024-03-26,244,3,1,451,97.79,91.87,36.2,2.09,1.1,16.21,336.39,60.39,73.81,2.33
452,2024-03-27,118,1,1,452,101.12,95.16,36.42,5.71,1.9,2.43,717.35,87.87,72.32,-4.78
453,2024-03-28,137,3,2,453,85.68,75.91,27.94,3.41,3.41,4.5,239.77,69.39,126.41,-4.44
454,2024-03-29,178,3,1,454,98.32,87.44,33.26,4.6,1.36,13.43,537.73,105.38,56.59,-4.99
455,2024-03-30,245,3,2,455,108.44,99.18,35.75,2.74,3.13,17.53,321.99,51.2,82.55,-4.68
456,2024-03-31,10,1,2,456,105.4,97.14,27.64,3.29,1.77,14.8,981.95,100.61,117.08,0.52
457,2024-04-01,246,3,4,457,104.05,92.64,39.88,4.99,1.12,8.16,280.99,78.28,111.34,2.84
458,2024-04-02,146,2,2,458,112.29,107.27,28.04,5.89,1.91,14.76,954.1,82.15,114.76,-4.48
459,2024-04-03,247,3,4,459,85.54,70.86,21.79,5.97,3.25,7.22,936.38,85.47,105.94,-2.27
460,2024-04-04,248,2,3,460,101.71,94.39,25.04,5.24,0.89,24.0,420.57,115.27,67.57,-0.39
461,2024-04-05,112,1,4,461,108.62,94.45,30.21,5.39,2.31,4.45,117.04,125.78,117.43,0.07
462,2024-04-06,138,1,4,462,101.24,95.15,42.7,5.88,3.09,15.45,757.23,82.97,145.09,1.65
463,2024-04-07,63,3,2,463,94.72,87.34,30.39,2.16,3.13,11.77,241.67,142.5,54.11,-4.26
464,2024-04-08,249,3,3,464,89.09,81.74,22.25,2.68,1.86,8.94,674.43,124.62,86.18,2.67
465,2024-04-09,250,2,2,465,111.63,96.67,24.91,2.21,2.13,12.63,279.21,90.38,79.16,-3.52
466,2024-04-10,72,1,3,466,99.12,94.08,33.61,4.0,3.5,3.42,119.59,59.78,64.81,-0.86
467,2024-04-11,138,3,4,467,111.34,99.95,24.44,5.83,1.23,11.03,131.7,106.03,76.44,-2.16
468,2024-04-12,251,2,4,468,102.58,88.88,21.6,4.33,3.97,22.53,676.29,111.38,52.54,-0.07
469,2024-04-13,228,1,3,469,105.23,93.5,37.87,4.22,1.97,4.24,845.86,63.63,114.28,-2.91
470,2024-04-14,182,3,3,470,109.13,100.5,39.61,5.31,1.46,14.25,882.65,135.2,111.24,2.14
471,2024-04-15,107,3,2,471,104.77,90.19,41.27,5.72,0.51,19.63,657.29,88.14,100.34,1.13
472,2024-04-16,146,2,3,472,96.94,83.01,41.1,4.79,0.94,20.58,404.43,65.24,81.4,1.3
473,2024-04-17,216,3,4,473,100.41,91.07,29.48,5.58,3.15,4.74,614.87,102.09,147.62,2.19
474,2024-04-18,51,3,1,474,109.09,98.36,38.36,2.7,2.77,18.63,702.85,92.2,111.92,-2.89
475,2024-04-19,127,1,4,475,96.21,81.53,34.59,4.01,1.36,19.17,657.28,114.22,138.74,0.67
476,2024-04-20,71,2,3,476,96.64,81.82,20.58,3.46,3.74,13.9,313.14,67.26,80.61,0.58
477,2024-04-21,14,3,4,477,87.87,78.37,30.04,3.33,3.42,10.87,649.96,52.08,125.52,1.57
478,2024-04-22,244,3,2,478,112.44,98.96,21.32,2.86,1.44,2.01,472.84,97.65,50.59,2.81
479,2024-04-23,252,2,3,479,87.73,79.71,22.08,5.58,1.66,0.71,507.27,65.72,117.68,4.0
480,2024-04-24,94,1,4,480,104.45,95.73,21.4,3.8,1.15,14.78,725.12,65.64,124.82,-3.78
